price_open,price_high,price_low,price_close,volume_traded,trades_count,time_close,time_open,time_period_start,time_period_end,market_cap
244.93,245.4,244.76,245.4,558.9456251599998,174,2015-10-10T03:58:59.0000000Z,2015-10-10T00:02:26.0000000Z,2015-10-10T00:02:00.000000Z,2015-10-10T03:59:00.0000000Z,3618439824.5348735
245.4,245.4,244.0,244.38,333.23659888000003,139,2015-10-10T07:59:14.0000000Z,2015-10-10T04:07:01.0000000Z,2015-10-10T04:07:00.000000Z,2015-10-10T08:00:00.0000000Z,3603399854.6040454
244.36,244.54,243.5,244.0,255.03862693000002,172,2015-10-10T11:52:59.0000000Z,2015-10-10T08:08:19.0000000Z,2015-10-10T08:08:00.000000Z,2015-10-10T11:53:00.0000000Z,3597796728.551382
244.01,245.28,244.0,245.12,460.20041243000026,167,2015-10-10T15:59:46.0000000Z,2015-10-10T12:02:48.0000000Z,2015-10-10T12:02:00.000000Z,2015-10-10T16:00:00.0000000Z,3614311205.338176
245.12,246.41,245.01,246.02,1926.8634796599995,442,2015-10-10T19:59:41.0000000Z,2015-10-10T16:00:43.0000000Z,2015-10-10T16:00:00.000000Z,2015-10-10T20:00:00.0000000Z,3627581767.041849
246.01,246.02,245.82,246.01,662.2419343499995,283,2015-10-10T23:59:41.0000000Z,2015-10-10T20:00:23.0000000Z,2015-10-10T20:00:00.000000Z,2015-10-11T00:00:00.0000000Z,3627434316.356252
245.93,246.52,243.75,245.36,1579.58537839,408,2015-10-11T03:59:41.0000000Z,2015-10-11T00:01:32.0000000Z,2015-10-11T00:01:00.000000Z,2015-10-11T04:00:00.0000000Z,3617850021.792489
245.11,245.89,245.11,245.77,273.80987662999996,159,2015-10-11T07:59:40.0000000Z,2015-10-11T04:04:32.0000000Z,2015-10-11T04:04:00.000000Z,2015-10-11T08:00:00.0000000Z,3623895499.901939
245.79,245.89,244.98,245.21,212.56577120999998,210,2015-10-11T11:59:41.0000000Z,2015-10-11T08:08:34.0000000Z,2015-10-11T08:08:00.000000Z,2015-10-11T12:00:00.0000000Z,3615638261.508543
245.22,245.92,245.04,245.69,116.86896614000001,122,2015-10-11T15:59:41.0000000Z,2015-10-11T12:04:38.0000000Z,2015-10-11T12:04:00.000000Z,2015-10-11T16:00:00.0000000Z,3622715894.4171686
245.69,248.73,245.68,247.84,2007.0834625300004,682,2015-10-11T19:59:57.0000000Z,2015-10-11T16:07:02.0000000Z,2015-10-11T16:07:00.000000Z,2015-10-11T20:00:00.0000000Z,3654417791.8203883
247.8,248.68,247.14,247.99,679.0282469899998,321,2015-10-11T23:59:59.0000000Z,2015-10-11T20:00:47.0000000Z,2015-10-11T20:00:00.000000Z,2015-10-12T00:00:00.0000000Z,3656629552.104333
247.92,248.14,247.02,248.14,582.8308518499999,280,2015-10-12T03:59:41.0000000Z,2015-10-12T00:00:04.0000000Z,2015-10-12T00:00:00.000000Z,2015-10-12T04:00:00.0000000Z,3674011639.359178
248.13,248.14,247.48,247.9,418.3655522000002,181,2015-10-12T07:59:41.0000000Z,2015-10-12T04:00:05.0000000Z,2015-10-12T04:00:00.000000Z,2015-10-12T08:00:00.0000000Z,3670458150.2262454
247.9,248.45,247.43,247.97,802.7485979899997,383,2015-10-12T11:59:41.0000000Z,2015-10-12T08:02:58.0000000Z,2015-10-12T08:02:00.000000Z,2015-10-12T12:00:00.0000000Z,3671494584.556685
247.76,247.95,245.21,246.53,1680.6420183999978,784,2015-10-12T15:59:41.0000000Z,2015-10-12T12:00:01.0000000Z,2015-10-12T12:00:00.000000Z,2015-10-12T16:00:00.0000000Z,3650173649.7590795
246.53,247.48,246.11,246.54,993.5816275999999,303,2015-10-12T19:59:41.0000000Z,2015-10-12T16:00:14.0000000Z,2015-10-12T16:00:00.000000Z,2015-10-12T20:00:00.0000000Z,3650321711.806286
246.58,247.0,246.01,246.17,725.3413339900001,195,2015-10-12T23:59:53.0000000Z,2015-10-12T20:07:11.0000000Z,2015-10-12T20:07:00.000000Z,2015-10-13T00:00:00.0000000Z,3644843416.0596795
246.15,246.68,244.0,245.32,3464.5194121300024,842,2015-10-13T03:59:41.0000000Z,2015-10-13T00:04:41.0000000Z,2015-10-13T00:04:00.000000Z,2015-10-13T04:00:00.0000000Z,3632258142.0472045
245.25,248.65,245.08,248.2,1296.0360684,913,2015-10-13T07:59:43.0000000Z,2015-10-13T04:04:29.0000000Z,2015-10-13T04:04:00.000000Z,2015-10-13T08:00:00.0000000Z,3674900011.6424117
